;_id;zip;scrapedate;Boligareal;Vgtet_areal;Grundareal;Rum_vrelser;Antal_plan;Bygger;Energimrke;Ejerudgifter_pr__md_;Pris_m_;Liggetid;Tidligere_salgspris;Udbetaling;Brutto_ekskl__ejerudgifter;Netto_ekskl__ejerudgifter;Ombygget;Klder;Prisudvikling;Boligydelse;Forbrugsafh__forhold;Teknisk_pris;pris
1117;49205137;4900;12-08-2022;98;105;790;32;1;1962;NA;1569;7571;122;NA;40000;4252;3380;NA;NA;11;NA;NA;NA;794955
1118;49204960;4900;12-08-2022;153;155;827;54;2;1956;NA;2061;9000;328;NA;70000;7737;6158;1995;NA;7;NA;NA;NA;1395000
1119;49204955;4900;12-08-2022;136;172;1213;43;2;1913;NA;1612;4622;323;NA;40000;4272;3399;1982;NA;NA;NA;NA;NA;794984
1120;49203065;4900;12-08-2022;156;158;800;64;1;1970;NA;1684;5981;1977;NA;50000;4479;3699;1975;NA;5;NA;NA;NA;944998
1121;49205078;4900;12-08-2022;140;142;720;66;2;1965;NA;1799;4190;169;NA;30000;3202;2547;1974;NA;14;NA;NA;NA;594980
1122;49205014;4900;12-08-2022;96;98;431;32;2;1929;NA;1431;5561;156;NA;30000;2749;2239;NA;NA;13;NA;NA;NA;544978
1123;49202778;4900;12-08-2022;127;133;457;53;2;1915;NA;1535;5602;2339;NA;40000;3543;2925;NA;NA;6;NA;NA;NA;745066
1124;49204846;4900;12-08-2022;125;164;1953;53;3;1939;NA;2742;2433;407;NA;25000;2141;1702;NA;80;33;NA;NA;NA;399012
1125;49205125;4900;12-08-2022;84;123;725;64;3;1923;NA;1696;4870;130;NA;30000;3227;2567;NA;63;20;NA;NA;NA;599010
1126;49204557;4900;12-08-2022;161;164;644;54;2;1947;NA;1709;5274;638;NA;45000;4656;3705;1972;NA;13;NA;NA;NA;864936
1127;49205088;4900;12-08-2022;148;145;622;53;2;1930;NA;1420;6172;134;NA;45000;4795;3815;NA;NA;NA;NA;NA;NA;894940
1128;49205201;4900;12-08-2022;180;177;720;44;3;1927;NA;NA;NA;NA;NA;70000;7421;5906;1993;4;NA;NA;NA;NA;NA
1129;49205112;4900;12-08-2022;116;136;750;32;1;1961;NA;1850;8787;121;NA;60000;5935;4835;NA;NA;NA;NA;NA;NA;1195032
1130;49203488;4900;12-08-2022;97;117;562;43;3;1928;NA;1680;5085;1614;NA;30000;2856;2357;NA;56;NA;NA;NA;NA;594945
1131;49204890;4900;12-08-2022;185;183;454;75;2;1900;NA;1753;13634;394;NA;125000;11746;9704;NA;NA;NA;NA;NA;NA;2495022
1132;49204991;4900;12-08-2022;253;268;6009;64;2;1857;NA;2109;4832;288;NA;65000;6866;5459;1985;NA;13;NA;NA;NA;1294976
1133;49205183;4900;12-08-2022;151;160;967;43;1;1968;NA;1305;9344;85;NA;75000;8010;6374;2006;NA;6;NA;NA;NA;1495040
1134;49205105;4900;12-08-2022;95;105;820;32;1;1897;NA;1348;4048;93;NA;25000;2295;1824;1975;NA;11;NA;NA;NA;425040
1135;29104523;2850;12-08-2022;208;210;1000;75;2;1908;NA;7643;40452;420;NA;425000;44747;36898;1984;NA;NA;NA;NA;NA;8494920
1136;29104820;2850;12-08-2022;92;105;963;42;3;1947;NA;6171;47571;94;NA;250000;26341;21720;1950;25;NA;NA;NA;NA;4994955
1137;29104593;2850;12-08-2022;294;298;1599;53;2;2018;2015;12203;53523;87;NA;8,00E+05;83939;69217;NA;NA;9;NA;NA;NA;15949854
1138;47111728;4700;12-08-2022;191;208;884;65;1;1974;NA;3075;11514;87;NA;120000;12716;10259;NA;34;NA;NA;NA;NA;2394912
1139;47111609;4700;12-08-2022;140;152;843;52;1;1800;NA;3252;18388;154;NA;140000;14777;11921;NA;NA;NA;NA;NA;NA;2794976
1140;47111725;4700;12-08-2022;149;159;1025;54;1;1978;NA;2910;12566;88;NA;1,00E+05;10585;8539;NA;NA;7;NA;NA;NA;1997994
1141;47111295;4700;12-08-2022;142;150;1279;43;1;1850;NA;2920;11633;281;NA;90000;9231;7452;1960;NA;NA;NA;NA;NA;1744950
1142;47110678;4700;12-08-2022;270;289;19000;109;2;1920;NA;3236;17284;280;NA;250000;26351;21259;NA;54;9;NA;NA;NA;4995076
1143;47111326;4700;12-08-2022;273;294;2915;86;3;1973;NA;3263;8156;251;NA;120000;12688;10236;NA;65;8;NA;NA;NA;2397864
1144;47111582;4700;12-08-2022;83;91;788;32;1;1959;NA;2157;16429;135;NA;75000;8010;6466;NA;NA;12;NA;NA;NA;1495039
1145;47111500;4700;12-08-2022;180;184;800;75;1;1973;NA;2946;14103;169;NA;130000;13724;11072;1976;20;13;NA;NA;NA;2594952
1146;47111117;4700;12-08-2022;172;184;801;54;3;1920;NA;2925;24973;161;NA;230000;24247;19562;1999;22;8;NA;NA;NA;4595032
1147;47110714;4700;12-08-2022;151;156;890;54;1;1897;NA;2041;9583;109;NA;75000;7937;6403;1986;NA;NA;NA;NA;NA;1494948
1148;47111810;4700;12-08-2022;70;105;797;43;2;1941;NA;2218;14238;108;NA;75000;7937;6403;NA;70;NA;NA;NA;NA;1494990
1149;47111532;4700;12-08-2022;151;158;970;54;1;2021;2020;3900;24652;161;NA;195000;20630;16643;NA;NA;2;NA;NA;NA;3895016
1150;47111749;4700;12-08-2022;141;161;700;43;2;1967;NA;2457;9907;108;NA;80000;8464;6827;1980;29;6;NA;NA;NA;1595027
1151;47111586;4700;12-08-2022;86;99;788;21;1;1935;NA;2170;14091;155;NA;70000;7431;5994;NA;NA;7;NA;NA;NA;1395009
1152;47111588;4700;12-08-2022;165;159;498;43;2;1890;NA;2716;9403;156;NA;75000;7937;6403;NA;NA;12;NA;NA;NA;1495077
1153;47111659;4700;12-08-2022;117;138;778;43;1;1899;NA;1762;12283;134;NA;85000;8989;7251;NA;43;6;NA;NA;NA;1695054
1154;47111648;4700;12-08-2022;99;104;615;43;1;1900;NA;1611;7644;115;NA;40000;4255;3432;NA;NA;NA;NA;NA;NA;794976
1155;47111714;4700;12-08-2022;143;152;587;43;3;1875;NA;2397;14145;130;NA;110000;11370;9172;1979;37;0;NA;NA;NA;2150040
1156;47111753;4700;12-08-2022;201;202;15373;74;2;2007;NA;3813;22277;98;NA;225000;23824;19221;NA;NA;NA;NA;NA;NA;4499954
1157;47111709;4700;12-08-2022;130;135;646;43;2;1875;NA;2097;12222;136;NA;85000;8739;7050;NA;NA;6;NA;NA;NA;1649970
1158;47110694;4700;12-08-2022;122;129;705;43;1;1965;NA;2707;11589;391;NA;75000;7931;6403;NA;NA;12;NA;NA;NA;1494981
1159;47111574;4700;12-08-2022;160;207;1222;65;2;1910;NA;1798;7705;111;NA;80000;8464;6827;NA;NA;NA;NA;NA;NA;1594935
1160;47111002;4700;12-08-2022;133;157;702;53;2;1950;NA;2626;15255;416;NA;120000;12672;10223;NA;63;14;NA;NA;NA;2395035
1161;47111741;4700;12-08-2022;78;NA;974;21;1;1920;NA;1434;9615;84;NA;40000;4004;3230;NA;NA;NA;NA;NA;NA;NA
1162;47111119;4700;12-08-2022;303;305;1445;65;2;1900;NA;2086;7426;199;NA;115000;11979;9664;NA;NA;12;NA;NA;NA;2264930
1163;92401749;9240;12-08-2022;203;225;1086;55;2;1890;NA;1519;1556;2184;NA;25000;1883;1513;1992;NA;29;NA;NA;NA;350100
1164;92402524;9240;12-08-2022;120;129;873;43;1;1969;NA;1401;5000;762;NA;35000;3474;2794;NA;NA;32;NA;NA;NA;645000
1165;92402174;9240;12-08-2022;130;133;806;43;2;1938;NA;1150;3000;192;NA;25000;2157;1734;NA;NA;NA;NA;NA;NA;399000
1166;92402130;9240;12-08-2022;96;143;1439;32;3;1953;NA;1208;3462;480;NA;25000;2694;2144;NA;64;NA;NA;NA;NA;495066
1167;92401986;9240;12-08-2022;48;57;167;21;1;1747;NA;1032;11316;333;NA;35000;3474;2794;NA;NA;NA;NA;NA;NA;645012
1168;92402820;9240;12-08-2022;129;130;700;32;2;1910;NA;1658;4577;114;NA;30000;3225;2593;1999;NA;NA;NA;NA;NA;595010
1169;92402626;9240;12-08-2022;137;144;1451;33;2;1936;NA;1141;3646;737;NA;30000;2820;2268;2011;NA;16;NA;NA;NA;525024
1170;95705764;9610;12-08-2022;197;202;1338;63;3;1924;NA;1628;2698;147;NA;30000;3016;2422;1976;8;NA;NA;NA;NA;544996
1171;91303945;9610;12-08-2022;184;221;692;64;2;1924;NA;1496;3371;442;NA;40000;3796;3118;1976;NA;4;NA;NA;NA;744991
1172;95207859;9610;12-08-2022;96;107;779;32;3;1943;NA;1123;3972;128;NA;25000;2294;1840;NA;9;19;NA;NA;NA;425004
1173;91303734;9610;12-08-2022;156;165;801;65;1;1973;NA;1483;3606;647;NA;30000;3211;2576;NA;NA;14;NA;NA;NA;594990
1174;91304429;9610;12-08-2022;156;144;945;44;2;1949;NA;NA;NA;NA;NA;40000;3864;3100;NA;NA;NA;NA;NA;NA;NA
1175;64202652;6430;12-08-2022;257;259;1732;54;1;1968;NA;2455;2973;343;NA;40000;4132;3316;1992;NA;3;NA;NA;NA;770007
1176;64300579;6430;12-08-2022;72;101;986;53;2;1954;NA;1396;5594;2673;NA;30000;2580;2174;NA;72;5;NA;NA;NA;564994
1177;64301523;6430;12-08-2022;117;119;394;52;1;1845;NA;1186;3613;785;NA;25000;2125;1744;NA;NA;NA;NA;NA;NA;429947
1178;64303866;6430;12-08-2022;128;137;1027;64;2;1954;NA;1444;2883;4459;NA;25000;1939;1590;NA;57;47;NA;NA;NA;394971
1179;64301901;6430;12-08-2022;152;217;1042;66;2;1981;NA;2073;6290;109;NA;70000;6771;5560;1996;125;NA;NA;NA;NA;1364930
1180;64301899;6430;12-08-2022;100;120;555;42;3;1953;NA;1393;4125;149;NA;25000;2683;2151;NA;57;NA;NA;NA;NA;495000
1181;64301796;6430;12-08-2022;88;134;578;31;2;1954;NA;1350;4813;322;NA;35000;3030;2519;1977;83;NA;NA;NA;NA;644942
1182;64301852;6430;12-08-2022;213;250;796;53;1;1820;NA;1517;3980;186;NA;50000;5292;4243;1934;NA;7;NA;NA;NA;995000
1183;64202855;6430;12-08-2022;101;133;807;32;2;1962;NA;NA;NA;NA;NA;45000;4796;3846;1971;80;NA;NA;NA;NA;NA
1184;64202088;6430;12-08-2022;146;151;712;65;1;1984;NA;1601;5927;891;NA;45000;4800;3852;NA;NA;NA;NA;NA;NA;894977
1185;64301057;6430;12-08-2022;249;257;802;86;1;1930;NA;1852;4261;1466;NA;55000;4981;4200;1977;NA;NA;NA;NA;NA;1095077
1186;64301656;6430;12-08-2022;179;181;673;75;2;1932;NA;1404;2901;547;NA;30000;2822;2263;NA;NA;19;NA;NA;NA;525081
1187;64301671;6430;12-08-2022;124;130;759;43;1;1963;NA;1395;4577;471;NA;30000;3192;2559;NA;NA;5;NA;NA;NA;595010
1188;64301682;6430;12-08-2022;130;133;1006;55;2;1927;NA;1255;4474;442;NA;30000;3188;2556;1977;NA;25;NA;NA;NA;595042
1189;55802012;5580;12-08-2022;161;164;715;54;1;1944;NA;1762;7287;483;NA;60000;5817;4770;1970;6;8;NA;NA;NA;1195068
1190;55003341;5580;12-08-2022;130;150;431;43;3;1900;NA;1504;9300;107;NA;70000;7431;5954;1976;15;4;NA;NA;NA;1395000
1191;55003125;5580;12-08-2022;224;284;1839;77;3;1927;NA;2552;10194;136;NA;145000;15232;12206;NA;112;NA;NA;NA;NA;2895096
1192;55003215;5580;12-08-2022;152;215;2511;85;3;1945;NA;2254;12070;170;NA;130000;13718;10993;NA;99;NA;NA;NA;NA;2595050
1193;55002415;5580;12-08-2022;167;187;6808;54;2;1877;NA;2185;15749;107;NA;150000;16969;13353;2009;NA;15;NA;NA;NA;2945063
1194;55801418;5580;12-08-2022;90;122;3120;33;3;1887;NA;1131;6107;1886;NA;40000;3639;2984;NA;8;4;NA;NA;NA;745054
1195;55801854;5580;12-08-2022;212;284;995;75;1;1962;NA;1777;7025;841;NA;1,00E+05;9663;7926;1997;NA;NA;NA;NA;NA;1995100
1196;55802169;5580;12-08-2022;104;106;428;32;2;1912;NA;1361;11274;207;NA;60000;6371;5105;NA;NA;8;NA;NA;NA;1195044
1197;55003113;5580;12-08-2022;153;164;1460;64;3;1935;NA;1542;9726;210;NA;80000;7754;6360;NA;5;NA;NA;NA;NA;1595064
1198;55002589;5580;12-08-2022;226;289;1679;85;3;1935;NA;2619;8287;156;NA;120000;12809;10273;NA;135;9;NA;NA;NA;2394943
1199;55802222;5580;12-08-2022;120;140;894;54;1;1877;NA;800;5357;137;NA;40000;3677;3013;1976;6;NA;NA;NA;NA;749980
1200;47605008;4840;12-08-2022;318;361;2530;75;1;1880;NA;3128;5526;146;NA;1,00E+05;10584;8461;1987;NA;NA;NA;NA;NA;1994886
1201;45503558;4572;12-08-2022;106;111;720;43;1;1968;NA;1881;11667;291;NA;65000;6886;5488;NA;NA;NA;NA;NA;NA;1295037
1202;68305248;6830;12-08-2022;204;196;14203;75;2;1904;NA;1829;3546;429;NA;35000;3738;3013;1996;NA;13;NA;NA;NA;695016
1203;68305059;6830;12-08-2022;150;155;56925;53;1;1887;NA;3840;14516;512;NA;115000;11927;9616;2001;NA;10;NA;NA;NA;2249980
1204;68305390;6830;12-08-2022;97;100;5005;43;1;1981;NA;1568;6250;373;NA;35000;3348;2699;1988;NA;10;NA;NA;NA;625000
1205;68305562;6830;12-08-2022;101;117;1049;43;2;1961;NA;1196;4701;142;NA;30000;2949;2377;NA;21;8;NA;NA;NA;550017
1206;68304809;6830;12-08-2022;167;169;1574;54;2;1918;NA;1225;5118;434;NA;45000;4626;3729;NA;NA;NA;NA;NA;NA;864942
1207;68305379;6830;12-08-2022;105;118;1035;43;2;1955;NA;1394;5890;202;NA;35000;3738;3013;NA;35;13;NA;NA;NA;695020
1208;68305121;6830;12-08-2022;176;179;1219;76;1;1977;NA;1829;6844;422;NA;65000;6513;5250;NA;NA;4;NA;NA;NA;1225076
1209;68305523;6830;12-08-2022;180;192;1067;54;1;1976;NA;1846;5198;189;NA;50000;5337;4302;NA;NA;NA;NA;NA;NA;998016
1210;68305522;6830;12-08-2022;195;197;1130;86;2;1968;NA;2161;3883;186;NA;40000;4099;3304;1977;NA;7;NA;NA;NA;764951
1211;68305546;6830;12-08-2022;166;174;1377;43;1;1971;NA;1609;4569;141;NA;40000;4266;3439;NA;NA;5;NA;NA;NA;795006
1212;68305491;6830;12-08-2022;140;145;1148;43;1;1977;NA;1587;4793;190;NA;35000;3738;3013;NA;NA;22;NA;NA;NA;694985
1213;87601798;8766;12-08-2022;134;149;916;43;1;1956;NA;1122;4664;507;NA;35000;3291;2746;1965;8;NA;NA;NA;NA;694936
1214;49305266;4951;12-08-2022;116;120;1146;43;2;1925;NA;NA;NA;NA;NA;25000;1700;1352;NA;NA;NA;NA;NA;NA;NA
1215;49304973;4951;12-08-2022;89;87;420;32;2;1930;NA;1137;4356;287;NA;25000;2038;1621;1976;NA;NA;NA;NA;NA;378972
1216;49303313;4951;12-08-2022;184;182;1053;64;2;1972;NA;NA;NA;NA;NA;40000;4288;3409;NA;NA;NA;NA;NA;NA;NA
1217;49303227;4951;12-08-2022;195;239;715;75;2;1939;NA;1231;3745;884;NA;45000;4217;3482;NA;110;NA;NA;NA;NA;895055
1218;50103216;5800;12-08-2022;120;134;689;54;1;1982;NA;2162;11157;322;NA;75000;7947;6332;1985;NA;6;NA;NA;NA;1495038
1219;50103361;5800;12-08-2022;110;139;1014;43;3;1927;NA;1902;7878;137;NA;55000;5842;4655;NA;72;8;NA;NA;NA;1095042
1220;50103061;5800;12-08-2022;119;124;1533;43;1;1974;NA;1515;11250;400;NA;70000;7421;5913;NA;NA;7;NA;NA;NA;1395000
1221;50103397;5800;12-08-2022;117;146;800;43;2;1966;NA;2134;10240;120;NA;75000;7947;6332;NA;64;NA;NA;NA;NA;1495040
1222;50103452;5800;12-08-2022;160;167;888;54;1;1968;NA;NA;NA;NA;NA;110000;11608;9250;NA;NA;NA;NA;NA;NA;NA
1223;48502005;4800;12-08-2022;78;91;592;43;1;1859;NA;1147;6538;162;NA;30000;3199;2557;1965;NA;14;NA;NA;NA;594958
1224;48502043;4800;12-08-2022;176;199;842;85;3;1938;NA;1912;10025;87;NA;1,00E+05;10661;8530;NA;59;NA;NA;NA;NA;1994975
1225;48501911;4800;12-08-2022;259;270;1080;76;1;2007;NA;2848;14426;386;NA;195000;18152;15062;NA;NA;NA;NA;NA;NA;3895020
1226;48502022;4800;12-08-2022;126;136;275;54;1;1890;2010;1677;9926;127;NA;70000;6683;5472;NA;NA;3;NA;NA;NA;1349936
1227;48502051;4800;12-08-2022;198;227;1070;54;1;2011;2010;2443;19383;92;NA;220000;23120;18483;NA;NA;NA;NA;NA;NA;4399941
1228;79002303;7900;12-08-2022;103;121;709;42;3;1946;NA;970;3926;1547;NA;25000;2267;1876;NA;25;20;NA;NA;NA;475046
1229;79000883;7900;12-08-2022;132;148;6575;53;3;1926;NA;1095;4696;2872;NA;35000;3727;2978;NA;8;NA;NA;NA;NA;695008
1230;79004174;7900;12-08-2022;180;NA;1414;65;3;1938;NA;1361;3861;87;NA;35000;3523;2882;1988;30;NA;NA;NA;NA;NA
1231;79004222;7900;12-08-2022;149;153;714;63;2;1948;NA;1070;3562;93;NA;30000;2923;2337;1981;NA;NA;NA;NA;NA;544986
1232;79004165;7900;12-08-2022;115;120;869;53;2;1926;NA;1043;4958;113;NA;30000;2969;2428;NA;NA;NA;NA;NA;NA;594960
1233;79003246;7900;12-08-2022;118;122;840;53;3;1947;NA;898;4467;654;NA;30000;2471;2076;NA;9;NA;NA;NA;NA;544974
1234;79002667;7900;12-08-2022;172;177;688;75;2;1950;NA;916;4774;1141;NA;45000;3801;3195;2014;10;NA;NA;NA;NA;844998
1235;79001549;7900;12-08-2022;105;NA;335;43;2;1902;NA;765;2714;1458;NA;25000;1329;1102;NA;NA;NA;NA;NA;NA;NA
1236;79002581;7900;12-08-2022;166;202;990;53;3;1941;NA;1095;3713;1235;NA;40000;3666;2998;NA;106;6;NA;NA;NA;750026
1237;79004181;7900;12-08-2022;95;97;392;32;3;1915;NA;851;5515;86;NA;30000;2959;2366;2015;NA;NA;NA;NA;NA;534955
1238;79001561;7900;12-08-2022;110;115;1595;42;2;1887;NA;573;2826;1460;NA;25000;1737;1388;NA;NA;NA;NA;NA;NA;324990
1239;79003322;7900;12-08-2022;175;176;494;42;2;1907;NA;1365;4517;566;NA;40000;4623;3626;1969;NA;10;NA;NA;NA;794992
1240;79003433;7900;12-08-2022;100;122;385;43;3;1936;NA;1195;4795;477;NA;30000;2777;2299;NA;60;NA;NA;NA;NA;584990
1241;79004041;7900;12-08-2022;147;164;1176;54;NA;1918;NA;1239;3018;176;NA;25000;2381;1971;NA;NA;NA;NA;NA;NA;494952
1242;79004153;7900;12-08-2022;98;255;4440;32;1;1912;NA;1239;3098;114;NA;40000;4238;3386;1985;NA;NA;NA;NA;NA;789990
1243;79003829;7900;12-08-2022;140;148;1240;52;1;1976;NA;1080;4047;379;NA;30000;3233;2583;NA;NA;NA;NA;NA;NA;598956
1244;79003935;7900;12-08-2022;105;112;407;43;2;1925;NA;851;4152;178;NA;25000;2618;2093;2008;NA;NA;NA;NA;NA;465024
1245;79003507;7900;12-08-2022;194;190;1489;75;2;1965;NA;1325;2868;520;NA;30000;2911;2326;NA;NA;NA;NA;NA;NA;544920
1246;45002953;4500;12-08-2022;259;266;3442;63;3;1919;NA;2962;21034;140;NA;280000;29549;23573;2006;NA;7;NA;NA;NA;5595044
1247;45003105;4500;12-08-2022;83;91;477;32;2;1906;NA;1539;16484;154;NA;75000;7508;6131;NA;NA;5;NA;NA;NA;1500044
1248;45003081;4500;12-08-2022;118;120;764;43;2;1919;NA;2122;12458;168;NA;75000;7352;6003;NA;NA;NA;NA;NA;NA;1494960
1249;45003060;4500;12-08-2022;130;133;808;53;1;1977;NA;2222;15752;167;NA;105000;10264;8380;NA;NA;5;NA;NA;NA;2095016
1250;45003062;4500;12-08-2022;123;126;284;42;3;1882;NA;1648;7103;237;NA;45000;4779;3808;1973;4;25;NA;NA;NA;894978
1251;45003077;4500;12-08-2022;190;203;36114;54;NA;2008;2010;3520;20690;167;NA;210000;24270;18985;NA;NA;7;NA;NA;NA;4200070
1252;43103438;4500;12-08-2022;95;111;634;53;1;1877;NA;1856;7162;92;NA;40000;4255;3390;NA;NA;6;NA;NA;NA;794982
1253;45700360;4500;12-08-2022;84;83;1007;42;2;1908;NA;NA;NA;NA;NA;40000;4154;3310;NA;NA;NA;NA;NA;NA;NA
1254;45902658;4500;12-08-2022;192;190;23022;54;NA;1870;NA;3725;12211;672;NA;120000;12288;9794;NA;NA;11;NA;NA;NA;2320090
1255;45002978;4500;12-08-2022;84;NA;298;32;NA;2022;NA;2352;18393;358;NA;80000;7286;6030;NA;NA;NA;NA;NA;NA;NA
1256;45003043;4500;12-08-2022;111;131;1157;42;3;1928;NA;2164;9885;183;NA;65000;6871;5476;NA;15;7;NA;NA;NA;1294935
1257;51105605;5000;12-08-2022;187;183;257;73;3;1879;NA;2025;34399;101;NA;315000;33257;26784;NA;NA;3;NA;NA;NA;6295017
1258;50203135;5000;12-08-2022;142;149;913;64;1;2007;NA;2593;26336;128;NA;2,00E+05;20727;16693;NA;NA;5;NA;NA;NA;3924064
1259;50303504;5000;12-08-2022;131;157;573;54;3;1938;NA;2566;31815;123;NA;250000;26369;21252;2005;78;4;NA;NA;NA;4994955
1260;51105181;5230;12-08-2022;131;133;549;53;2;1898;NA;3176;25526;101;NA;170000;16776;13826;2011;NA;NA;NA;NA;NA;3394958
1261;51104911;5230;12-08-2022;193;202;425;73;3;1944;NA;3129;23490;379;NA;240000;25196;20308;2015;30;14;NA;NA;NA;4744980
1262;52704751;5270;12-08-2022;171;172;720;65;1;1976;NA;NA;NA;NA;NA;115000;12162;9794;NA;NA;NA;NA;NA;NA;NA
1263;52704823;5270;12-08-2022;175;187;837;53;1;1982;NA;2447;15481;123;NA;145000;15232;12266;1998;NA;NA;NA;NA;NA;2894947
1264;52704864;5270;12-08-2022;110;133;1734;43;2;1857;NA;1206;6729;111;NA;45000;4793;3859;NA;NA;10;NA;NA;NA;894957
1265;52704869;5270;12-08-2022;278;204;1896;85;2;1911;NA;2025;20833;106;NA;215000;22992;18533;NA;NA;5;NA;NA;NA;4249932
1266;52704845;5270;12-08-2022;118;129;722;54;1;1965;NA;1986;13163;121;NA;85000;9069;7309;1979;NA;8;NA;NA;NA;1698027
1267;50004559;5270;12-08-2022;180;187;1109;54;NA;2020;2015;2675;20294;798;NA;190000;20925;16868;NA;NA;5;NA;NA;NA;3794978
1268;52704728;5270;12-08-2022;251;306;890;86;1;1947;NA;1848;8807;241;NA;135000;14240;11476;1966;103;4;NA;NA;NA;2694942
1269;52704747;5270;12-08-2022;100;NA;572;32;1;1956;NA;2091;15950;133;NA;80000;8491;6843;1981;NA;11;NA;NA;NA;NA
1270;52704761;5270;12-08-2022;173;178;778;64;1;1971;NA;2349;12612;212;NA;115000;11899;9583;1976;NA;10;NA;NA;NA;2244936
1271;52704816;5270;12-08-2022;103;142;714;33;2;1953;NA;1950;14754;158;NA;105000;10423;8590;NA;85;2;NA;NA;NA;2095068
1272;52102770;5270;12-08-2022;158;182;456;55;1;1951;NA;2066;12610;118;NA;115000;12648;10195;2009;72;2;NA;NA;NA;2295020
1273;50005139;5270;12-08-2022;198;199;816;73;3;1931;NA;2436;16332;162;NA;165000;17078;13753;2008;12;7;NA;NA;NA;3250068
1274;52704517;5270;12-08-2022;167;172;793;64;2;1969;NA;2036;10436;477;NA;90000;8804;7254;1978;NA;10;NA;NA;NA;1794992
1275;52704769;5270;12-08-2022;90;126;1117;32;3;1955;NA;1473;11865;219;NA;75000;7958;6408;NA;56;15;NA;NA;NA;1494990
1276;50202964;5270;12-08-2022;168;192;6141;64;1;1964;NA;NA;NA;NA;NA;125000;13218;10645;1982;21;NA;NA;NA;NA;NA
1277;52102782;5210;12-08-2022;124;126;730;43;1;1968;NA;2323;20595;147;NA;130000;14421;11625;NA;NA;4;NA;NA;NA;2594970
1278;52508100;5210;12-08-2022;199;208;862;65;1;1969;NA;2545;13438;199;NA;140000;14824;11938;1976;7;NA;NA;NA;NA;2795104
1279;56103308;5210;12-08-2022;143;148;790;54;1;1965;NA;1929;14155;246;NA;105000;11116;8952;2009;NA;4;NA;NA;NA;2094940
1280;52102779;5210;12-08-2022;125;145;404;32;3;1937;NA;2171;21345;143;NA;155000;16406;13222;NA;55;NA;NA;NA;NA;3095025
1281;52704752;5210;12-08-2022;260;273;1251;86;1;1972;NA;3136;9505;155;NA;130000;13714;11053;1974;NA;4;NA;NA;NA;2594865
1282;52102059;5210;12-08-2022;158;165;779;43;1;1973;NA;NA;NA;NA;NA;1,00E+05;10585;8524;1980;NA;NA;NA;NA;NA;NA
1283;52102735;5210;12-08-2022;142;165;791;76;3;1929;NA;2183;12697;213;NA;105000;11125;8965;NA;64;16;NA;NA;NA;2095005
1284;52102678;5210;12-08-2022;329;351;5083;95;1;1953;NA;3138;12821;289;NA;225000;23823;19200;2007;51;5;NA;NA;NA;4500171
1285;52102512;5210;12-08-2022;144;156;792;75;3;1955;NA;2407;19840;122;NA;155000;17030;13728;2011;35;NA;NA;NA;NA;3095040
1286;51105346;5260;12-08-2022;119;125;343;43;1;1986;NA;2274;23192;312;NA;145000;15335;12359;NA;NA;3;NA;NA;NA;2899000
1287;51104829;5260;12-08-2022;157;NA;971;66;2;1810;NA;NA;NA;NA;NA;80000;8458;6816;NA;NA;NA;NA;NA;NA;NA
1288;51105446;5260;12-08-2022;150;195;788;64;1;1956;NA;2180;8179;212;NA;80000;8480;6829;NA;88;11;NA;NA;NA;1594905
1289;52508137;5260;12-08-2022;119;143;1129;43;2;1956;NA;2360;15350;158;NA;110000;11657;9387;NA;45;4;NA;NA;NA;2195050
1290;51105374;5260;12-08-2022;155;164;703;53;1;1969;NA;2434;16433;288;NA;135000;14301;11517;1977;NA;7;NA;NA;NA;2695012
1291;52507685;5260;12-08-2022;154;159;800;54;3;1942;NA;1084;10031;413;NA;80000;8490;6837;NA;11;6;NA;NA;NA;1594929
1292;51105225;5260;12-08-2022;160;194;1455;63;3;1947;NA;2489;11314;395;NA;110000;11657;9387;1989;63;10;NA;NA;NA;2194916
1293;51105613;5260;12-08-2022;129;144;625;43;2;1957;NA;NA;NA;NA;NA;90000;9549;7690;1973;50;NA;NA;NA;NA;NA
1294;51103886;5220;12-08-2022;118;126;1375;32;1;1827;NA;2506;11897;1176;NA;75000;7521;6198;1992;NA;6;NA;NA;NA;1499022
1295;55503137;5220;12-08-2022;142;165;902;55;2;1965;NA;2356;13909;381;NA;115000;12140;9777;1973;35;8;NA;NA;NA;2294985
1296;51105516;5220;12-08-2022;142;159;2682;52;2;1900;NA;2216;17579;127;NA;140000;14828;11942;2005;NA;7;NA;NA;NA;2795061
1297;51105555;5220;12-08-2022;100;121;760;44;3;1955;NA;2141;15496;127;NA;95000;10022;8077;NA;58;6;NA;NA;NA;1875016
1298;51103539;5220;12-08-2022;120;135;788;42;2;1937;NA;1697;10704;1486;NA;75000;6557;5549;NA;25;6;NA;NA;NA;1445040
1299;51105332;5220;12-08-2022;157;168;800;64;2;1943;NA;2009;13982;275;NA;120000;12526;10096;2006;14;6;NA;NA;NA;2348976
1300;56103484;5220;12-08-2022;119;123;474;54;1;1979;NA;2281;17846;122;NA;110000;11963;9642;1994;NA;4;NA;NA;NA;2195058
1301;52508107;5250;12-08-2022;242;297;2679;43;3;1952;NA;3002;20859;156;NA;310000;32768;26391;2017;120;NA;NA;NA;NA;6195123
