"","zip","Boligareal","Vgtet_areal","Grundareal","Rum_vrelser","Antal_plan","Bygger","Ejerudgifter_pr__md_","Pris_m_","Liggetid","Udbetaling","Brutto_ekskl__ejerudgifter","Netto_ekskl__ejerudgifter","Ombygget","Klder","Prisudvikling","pris"
"1758",6580,201,276,1214,74,3,1890,2456,5054,735,70000,6271,5295,1976,24,7,1394904
"1759",6580,145,148,516,43,2,1900,1762,8750,147,65000,6305,5179,0,4,0,1295000
"1760",6580,391,390,4097,88,3,1934,2578,11756,121,230000,22723,18691,2011,8,0,4584840
"1761",6580,245,253,2418,65,2,1900,2906,6700,478,85000,9843,7767,1986,0,6,1695100
"1762",6580,218,220,939,64,1,1924,1697,6795,219,75000,7953,6395,1979,6,15,1494900
"1763",6580,254,248,1124,97,2,1938,2022,3609,296,45000,4796,3852,1993,0,10,895032
"1764",6580,364,397,5191,85,2,1878,2646,10063,248,0,21157,16999,0,19,0,3995011
"1765",6580,189,205,1471,75,1,1986,2593,8756,245,90000,10420,8222,0,0,3,1794980
"1766",6580,158,159,881,54,2,1900,2182,6258,303,50000,5324,4280,2005,0,9,995022
"1767",6580,172,225,572,64,2,1977,1909,6867,86,80000,8196,6585,0,110,0,1545075
"1768",6580,167,171,910,54,1,1961,1977,7012,309,60000,6379,5128,0,0,7,1199052
"1769",6580,163,160,521,74,2,1877,1975,6156,570,50000,5725,4518,2007,0,24,984960
"1770",6580,130,154,803,65,3,1897,1931,4188,273,35000,3457,2779,0,8,0,644952
"1771",6580,146,150,665,53,2,1903,1890,6300,630,50000,5025,4040,2003,5,5,945000
"1772",6580,331,298,7042,54,3,1953,4503,13070,133,195000,20549,16524,2015,77,0,3894860
"1773",6580,149,137,818,43,1,1827,1774,6204,99,45000,4529,3641,0,0,0,849948
"1774",6580,170,180,2000,64,1,1966,NA,NA,0,70000,7404,5948,0,0,0,NA
"1775",6580,190,202,1379,54,3,1927,2261,12847,172,130000,13730,11039,0,28,0,2595094
"1776",6580,257,284,454,54,2,1900,NA,NA,0,45000,4783,3845,0,0,0,NA
"1777",6580,190,195,403,65,2,1912,1949,5872,667,60000,6095,4900,0,0,8,1145040
"1778",6580,197,203,678,54,2,1917,2084,7118,434,75000,7729,6215,2009,0,0,1444954
"1779",6580,150,190,670,74,3,1907,1824,3947,924,40000,4002,3215,1989,8,11,749930
"1780",6580,130,136,1071,43,1,1993,2029,10257,86,70000,7394,5940,0,0,0,1394952
"1781",6580,176,180,819,53,1,1981,2415,9972,152,90000,8991,7394,1993,0,4,1794960
"1782",6580,210,248,3905,54,1,1922,2543,3609,773,45000,4813,3870,1980,0,10,895032
"1783",7184,85,119,620,31,2,1954,1493,5420,198,35000,3235,2706,0,85,7,644980
"1784",2720,212,243,578,64,2,1927,6567,33745,155,410000,45004,36803,0,60,0,8200035
"1785",2720,182,NA,334,64,3,1935,5134,43929,87,0,42280,34570,0,91,0,NA
"1786",2720,117,145,598,64,3,1951,5789,49621,86,360000,38192,31227,0,69,4,7195045
"1787",2720,110,138,365,53,2,1938,5895,68804,119,475000,50189,41036,0,70,5,9494952
"1788",2720,122,118,382,43,2,2005,4798,55042,135,325000,34613,28301,0,0,4,6494956
"1789",2720,85,121,526,31,2,1934,6555,59876,93,365000,38158,31199,0,85,7,7244996
"1790",2720,175,253,768,74,2,1938,8078,43458,135,550000,58168,47561,1947,175,8,10994874
"1791",2720,209,253,765,86,2,1937,7753,47411,154,0,65002,53154,2017,95,8,11994983
"1792",2720,108,153,344,42,2,1937,4513,37876,140,290000,30617,25033,0,108,3,5795028
"1793",6800,248,284,1151,65,NA,2017,4805,21109,275,0,31696,25555,0,64,0,5994956
"1794",6800,162,160,9174,43,2,1916,NA,NA,0,70000,7411,5974,0,0,0,NA
"1795",6800,90,100,1312,43,1,1952,2497,7500,275,40000,4041,3260,0,0,0,750000
"1796",6800,207,215,956,65,1,1971,1731,4163,3361,45000,4793,3863,1978,0,10,895045
"1797",6800,201,226,1115,54,3,1932,NA,NA,0,95000,9746,7857,1984,73,0,NA
"1798",6800,181,189,749,76,2,1973,1744,9497,337,90000,9516,7671,1978,0,4,1794933
"1799",6800,709,600,15925,76,2,1805,3264,17500,434,525000,55827,45047,1970,4,0,10500000
"1800",6800,163,198,1957,64,3,1961,3018,17652,1534,175000,18509,14922,0,53,0,3495096
"1801",6800,150,89,487,55,2,1695,2582,14551,415,65000,6903,5565,1986,0,13,1295039
"1802",6800,210,NA,540,64,3,1934,1951,9238,381,0,10357,8356,0,105,0,NA
"1803",6800,141,172,338,62,3,1935,2091,9215,101,80000,8430,6796,0,86,0,1584980
"1804",6800,105,109,597,32,1,1983,1381,4541,205,25000,2683,2162,0,0,14,494969
"1805",6800,153,195,4228,54,2,1927,1499,5462,1772,55000,5681,4579,1970,0,3,1065090
"1806",6800,188,191,704,54,2,1968,2433,10445,99,0,10596,8542,0,0,5,1994995
"1807",6800,151,159,700,43,1,1970,1771,7535,149,60000,6434,5190,0,0,0,1198065
"1808",6800,111,118,805,32,1,1972,1542,6737,1038,40000,4293,3463,0,0,0,794966
"1809",6800,159,94,218,52,1,1900,1893,17000,4175,80000,8503,6855,1984,40,6,1598000
"1810",6800,158,165,1183,43,1,1975,3112,13303,269,110000,11650,9392,0,0,7,2194995
"1811",6800,172,190,1398,64,1,1977,2098,10516,107,0,10612,8556,0,0,0,1998040
"1812",6800,120,131,520,53,3,1928,2576,19046,108,125000,13234,10669,0,33,0,2495026
"1813",6800,140,143,748,43,1,1982,2448,12413,158,90000,9429,7602,0,0,6,1775059
"1814",6800,170,189,352,53,2,1827,1906,21138,1331,0,21146,17049,2007,0,7,3995082
"1815",6800,190,189,19083,65,5,1947,2458,7910,407,75000,7958,6416,2002,8,0,1494990
"1816",6800,269,NA,23572,86,3,1928,NA,NA,0,150000,15737,12688,1990,10,0,NA
"1817",6800,101,121,1343,43,2,1940,1817,4752,121,30000,3119,2516,0,0,0,574992
"1818",6800,167,168,14000,43,3,1931,1780,8899,364,75000,8010,6462,1995,0,35,1495032
"1819",6800,160,172,825,54,1,2007,2739,16267,94,140000,14783,11927,0,0,3,2797924
"1820",6800,183,180,527,52,2,1960,1565,4433,1414,40000,4282,3452,0,0,11,797940
"1821",6800,116,123,517,43,1,1971,1716,6870,1654,45000,4514,3639,0,0,0,845010
"1822",6800,125,153,496,54,3,1937,1418,3595,2341,30000,2960,2386,0,80,15,550035
"1823",6800,161,193,1340,65,3,1955,1393,4394,386,45000,4560,3679,0,88,11,848042
"1824",6800,200,202,547,54,3,1907,1704,7401,528,75000,7958,6416,1975,9,6,1495002
"1825",6800,150,185,1200,54,4,1950,1609,4297,359,40000,4266,3439,0,100,0,794945
"1826",6800,268,185,84529,55,2,1950,6944,12838,123,120000,12594,10154,1999,140,0,2375030
"1827",6800,118,134,634,43,2,1955,2004,5933,142,40000,4293,3463,1999,40,0,795022
"1828",6800,218,230,2534,85,3,1900,NA,NA,0,80000,8208,6622,0,0,0,NA
"1829",6800,130,165,213,53,3,1906,1726,11503,291,95000,10085,8130,0,80,5,1897995
"1830",6800,152,160,664,54,3,1920,1413,12469,359,0,10596,8542,0,24,13,1995040
"1831",6800,150,149,463,54,2,1875,1889,9698,1486,75000,7680,6191,1994,0,3,1445002
"1832",6800,97,114,718,43,1,1965,2221,15351,211,90000,9350,7544,0,0,0,1750014
"1833",2950,223,275,1154,84,2,1972,9625,39618,93,545000,57369,47306,2000,112,0,10894950
"1834",2950,126,133,1020,53,1,1963,6894,51842,169,345000,36333,29959,0,0,1,6894986
"1835",2950,86,124,1188,42,2,1945,8085,72540,175,450000,47377,39067,1964,86,7,8994960
"1836",2950,297,NA,1707,75,1,1918,NA,NA,0,0,63401,52246,1986,0,0,NA
"1837",5474,90,108,1380,32,2,1915,1321,3241,216,25000,1876,1499,0,5,0,350028
"1838",5474,136,141,3318,44,3,1944,1555,6348,758,45000,4217,3495,0,6,18,895068
"1839",6600,190,195,1004,65,1,1979,2765,11256,2485,110000,10278,8573,0,0,0,2194920
"1840",6600,204,NA,1380,64,1,2016,1897,13211,120,135000,14269,11481,0,0,4,NA
"1841",6600,126,138,674,43,2,1910,1256,6486,163,45000,4784,3852,0,0,10,895068
"1842",6600,215,235,1112,64,2,2000,2929,19528,259,230000,20354,17214,2015,0,0,4589080
"1843",6600,122,132,570,43,1,1944,1589,6780,162,45000,4782,3847,0,6,10,894960
"1844",6600,178,NA,2782,64,1,1977,1497,12331,196,110000,12210,9834,0,0,0,NA
"1845",6600,155,182,1134,54,3,1931,1991,8214,640,75000,7922,6374,1971,20,0,1494948
"1846",6600,206,211,1164,76,1,1973,2713,11825,122,125000,14446,11418,2010,0,4,2495075
"1847",6600,147,170,1195,53,2,1980,1532,6912,92,60000,6814,5386,0,38,8,1175040
"1848",6600,102,103,NA,32,1,1992,NA,NA,0,0,NA,NA,0,0,0,NA
"1849",6600,288,282,771,76,2,1963,NA,NA,0,150000,15822,12731,2014,0,0,NA
"1850",6600,172,NA,1123,54,1,2022,6428,21919,466,190000,19860,15980,0,0,8,NA
"1851",6600,181,NA,1182,54,1,2022,8174,24613,442,225000,23453,18872,0,0,0,NA
"1852",6600,167,176,1452,54,2,1902,1504,6222,421,55000,5829,4693,1998,0,8,1095072
"1853",6600,96,101,596,32,2,1930,1288,8416,430,45000,3961,3350,0,0,13,850016
"1854",6600,211,210,830,75,2,1908,2206,7119,2654,75000,6681,5647,1983,0,6,1494990
"1855",6600,108,143,1186,42,1,1950,1755,10455,91,75000,7533,6204,1998,64,0,1495065
"1856",7570,98,105,1081,44,3,1925,1215,4714,242,25000,2688,2156,0,12,0,494970
"1857",4241,105,108,595,32,2,1958,1646,10167,155,55000,6021,4857,0,6,4,1098036
"1858",7742,84,113,525,22,3,1935,940,1726,3865,25000,1009,809,0,4,44,195038
"1859",7742,196,189,3720,77,2,1909,1537,3042,168,30000,3095,2478,0,0,17,574938
"1860",5762,268,272,1152,1010,3,1917,2204,8438,137,115000,11526,9411,0,22,0,2295136
"1861",5762,121,125,355,32,3,1900,1363,10360,99,65000,6894,5492,1975,6,0,1295000
"1862",8800,91,96,743,54,2,1948,1739,7656,127,40000,4262,3363,0,0,0,734976
"1863",8800,178,210,3105,43,3,1968,2308,4048,1152,45000,4174,3431,2016,250,21,850080
"1864",8800,153,189,760,42,3,1953,1363,3624,172,35000,3689,2965,0,90,0,684936
"1865",8800,128,154,1026,54,3,1950,1498,3864,98,30000,3199,2569,0,78,8,595056
"1866",8800,156,166,919,54,NA,1972,1424,5120,584,45000,4542,3648,0,0,29,849920
"1867",4130,130,NA,164,43,2,2019,2128,24962,142,165000,17184,13856,0,0,4,NA
"1868",6920,98,104,563,43,1,1910,967,3125,877,25000,1731,1395,0,0,13,325000
"1869",6920,210,252,863,65,2,1987,2188,6726,340,85000,9051,7302,0,51,0,1694952
"1870",6920,170,187,827,55,3,1953,1349,5856,553,55000,5873,4738,0,3,8,1095072
"1871",6920,134,139,700,54,1,1964,1653,8237,235,60000,6123,4940,0,0,0,1144943
"1872",6920,140,144,205,53,NA,1907,878,4340,2500,35000,3362,2712,0,0,7,624960
"1873",6920,202,NA,627,75,2,1911,1352,8045,112,85000,8600,6933,2003,0,0,NA
"1874",6920,272,274,961,76,2,1968,1799,7646,1541,105000,11170,9012,2007,0,0,2095004
"1875",6920,224,148,2123,76,2,1909,1702,6047,770,45000,4813,3882,1994,0,5,894956
"1876",6920,70,81,600,32,2,1960,920,4259,207,25000,1842,1485,0,20,0,344979
"1877",6920,112,120,261,55,3,1920,894,4958,189,30000,3203,2581,1978,20,0,594960
"1878",6920,150,167,1004,54,1,1969,1371,4461,196,40000,3976,3205,1995,0,0,744987
"1879",6920,154,159,840,55,2,1947,1209,2673,305,25000,2302,1857,0,77,11,425007
"1880",6920,152,155,5516,43,1,1993,2428,14806,99,115000,12229,9867,0,0,0,2294930
"1881",6920,340,360,1926,106,3,1902,2942,9708,336,175000,18586,14996,0,19,0,3494880
"1882",6920,195,194,986,75,2,1973,1616,5129,931,50000,5307,4278,0,0,9,995026
"1883",6920,212,246,3165,75,2,1860,1197,6890,120,85000,8989,7247,2009,0,0,1694940
"1884",6920,157,163,719,54,1,1972,1745,8558,442,70000,7411,5974,0,0,0,1394954
"1885",6920,180,185,806,75,2,1985,1858,8730,413,85000,8603,6941,1990,0,0,1615050
"1886",6920,86,90,505,31,1,1920,1004,4389,340,25000,2134,1722,1976,0,20,395010
"1887",6920,148,183,1460,53,3,1955,748,2978,736,30000,2924,2357,0,69,27,544974
"1888",6920,155,195,26582,53,2,1890,1490,2513,5383,25000,2648,2134,1987,0,38,490035
"1889",6920,154,181,788,65,1,1960,1612,7155,659,65000,6888,5556,0,44,4,1295055
"1890",6920,154,163,679,65,1,1961,1755,6748,273,55000,5861,4724,2008,0,15,1099924
"1891",6920,229,233,21986,54,3,1950,1687,6416,311,75000,7942,6407,1981,16,0,1494928
"1892",6920,120,210,2227,31,3,1954,1881,6643,400,70000,7435,5993,0,120,30,1395030
"1893",4560,224,242,2786,64,1,1900,2506,9070,269,110000,11636,9282,0,0,4,2194940
"1894",4560,327,225,900,76,3,1963,2382,10644,114,120000,12643,10077,2006,120,0,2394900
"1895",7480,119,127,992,43,1,1975,NA,NA,0,40000,4101,3313,0,0,0,NA
"1896",7830,173,179,1621,43,1,1902,1229,4721,92,45000,4517,3623,1985,0,0,845059
"1897",7830,153,186,587,43,3,1943,1244,4274,924,40000,3586,3023,1999,59,14,794964
"1898",7830,130,137,592,43,2,1897,1305,4343,276,30000,3212,2576,2001,0,6,594991
"1899",7830,100,155,824,32,2,1936,1423,4484,270,35000,3740,3000,0,100,7,695020
"1900",7830,130,148,706,43,1,1962,1223,3142,409,25000,2517,2019,0,30,15,465016
"1901",7830,139,146,1101,53,1,1954,1226,4075,1201,30000,3212,2576,1994,0,11,594950
"1902",2830,107,130,688,54,2,1950,5912,53808,128,350000,37042,30180,1956,57,7,6995040
"1903",2830,128,161,755,32,2,1943,5131,40373,134,325000,34254,27888,1980,57,7,6500053
"1904",2830,79,NA,731,43,1,1943,5089,94873,86,375000,43251,34625,0,0,0,NA
"1905",2830,245,274,1167,77,3,1900,6104,23704,105,325000,34218,28216,2005,63,7,6494896
"1906",5492,101,99,NA,43,1,1986,NA,NA,141,0,NA,NA,0,0,0,NA
"1907",5492,130,194,4700,43,1,1969,2369,8737,225,85000,9014,7203,0,130,0,1694978
"1908",5492,151,173,7239,54,1,1868,1557,5751,472,50000,5524,4415,0,0,0,994923
"1909",5492,210,207,725,88,1,1825,2052,11570,134,120000,12730,10173,1997,0,4,2394990
"1910",5492,132,166,785,54,1,1974,1914,10211,184,85000,9021,7203,0,80,11,1695026
"1911",5492,207,209,754,75,1,1972,2172,8923,365,95000,8701,7212,0,0,2,1864907
"1912",6052,211,215,1169,65,1,2005,2729,13465,88,145000,15292,12296,2012,0,0,2894975
"1913",9310,120,127,1226,64,2,1877,2136,6102,183,40000,4154,3338,1998,0,0,774954
"1914",6500,140,146,767,54,1,1998,1640,7842,365,60000,6123,4885,0,0,23,1144932
"1915",6500,155,178,880,54,3,1957,1866,10084,99,90000,9546,7611,2018,62,3,1794952
"1916",6500,141,189,2500,43,2,1955,1375,5265,93,50000,5330,4252,0,0,9,995085
"1917",6500,187,181,1170,75,2,1975,1801,5387,261,50000,5218,4163,0,0,0,975047
"1918",6500,97,103,814,43,1,1800,1457,5777,422,30000,3216,2565,0,0,14,595031
"1919",6500,108,119,718,54,1,1969,1574,8361,337,50000,5330,4252,0,0,0,994959
"1920",6500,175,NA,937,73,2,1904,2800,3400,686,30000,3216,2565,0,0,25,NA
"1921",6500,193,210,67107,54,NA,1987,1817,6881,129,75000,7692,6138,2007,0,9,1445010
"1922",6500,248,252,1047,75,2,1972,2207,4742,325,60000,6356,5067,0,0,0,1194984
"1923",6500,218,176,20123,76,NA,1924,1698,11335,170,0,10614,8469,1986,0,0,1994960
"1924",6500,170,192,2109,43,2,1912,1837,2578,144,25000,2688,2143,0,0,17,494976
"1925",6500,150,NA,402,54,3,1902,1436,4633,234,35000,3741,2982,1976,35,0,NA
"1926",6500,180,189,919,75,1,1965,1988,5265,1005,50000,5330,4252,1981,0,17,995085
"1927",6500,135,213,4354,53,2,1877,1240,3451,113,40000,3938,3141,1991,0,0,735063
"1928",6500,104,114,836,43,2,1962,1344,5614,515,35000,3437,2742,0,14,0,639996
"1929",6500,141,148,916,54,3,1947,1556,7331,245,55000,5779,4611,0,14,13,1084988
"1930",6500,176,187,843,54,2,1984,1616,7406,204,70000,7388,5894,2004,0,0,1384922
"1931",6500,156,159,857,54,1,1979,1892,7516,122,60000,6387,5095,0,0,0,1195044
"1932",6500,105,131,2779,43,1,1850,1540,5305,213,35000,3745,2987,1930,0,0,694955
"1933",6500,150,177,1009,65,3,1941,1432,5226,337,50000,4939,3940,1975,50,7,925002
"1934",4760,143,162,1350,53,1,2003,NA,NA,0,150000,15879,12782,0,0,0,NA
"1935",4760,231,237,2414,75,1,2004,4270,18987,93,225000,23832,19184,0,0,10,4499919
"1936",4760,75,82,398,32,2,1890,1963,12134,99,50000,5315,4277,1979,0,0,994988
"1937",4760,184,204,700,64,1,2012,3246,21078,274,215000,22731,18298,0,0,0,4299912
"1938",4760,123,125,457,42,2,1930,1785,6360,245,40000,4261,3429,0,0,11,795000
"1939",4760,115,NA,322,43,1,2021,1831,16739,465,0,10194,8206,0,0,7,NA
"1940",4760,115,NA,352,43,1,2021,1831,16739,407,0,10194,8206,0,0,14,NA
